Time	source	RPM	VSS	Gear	STR	TPS	CLT1	CLT2	OilTemp	MAP	MAT	FuelPres	OilPres	AFR	BatV	AccelZ	AccelX	AccelY	FR_Shock	FL_Shock	RR_Shock	RL_Shock	expectVss
s																							
1762640265216.000	10000000	9218.000	16.500	2.000	-29.700	49.200	180.400	178.400	179.900	72.300	117.400	41.400	16.100	14.000	13.000	2.562	-1.529	0.541	28.681	38.444	13.782	29.475	25.606
1762640265216.000	10000000	9218.000	16.500	2.000	-29.700	49.200	180.400	178.400	179.900	72.300	117.400	41.400	16.100	14.000	13.000	2.562	-1.529	0.541	28.421	38.680	13.683	29.525	25.606
1762640265216.000	10000000	9218.000	16.500	2.000	-29.700	49.200	180.400	178.400	179.900	72.300	117.400	41.400	16.100	14.000	13.000	2.562	-1.529	0.541	28.545	38.444	13.634	29.624	25.606
1762640003072.000	10000000	9218.000	16.600	2.000	-29.700	49.200	180.400	178.400	179.900	72.300	117.400	41.400	16.100	14.000	13.000	2.562	-1.529	0.541	28.570	38.494	13.609	29.674	25.606
1762640265216.000	10000000	9218.000	16.600	2.000	-29.700	49.200	180.400	178.400	179.900	72.300	117.400	42.600	16.000	14.000	13.000	2.562	-1.529	0.541	28.656	38.469	13.646	30.021	25.606
1762640265216.000	10000000	9218.000	16.600	2.000	-29.700	49.200	180.400	178.400	179.900	72.300	117.400	42.600	16.000	14.000	13.000	2.562	-1.529	0.541	28.706	38.754	13.782	30.232	25.606
1762640265216.000	10000000	9218.000	16.600	2.000	-29.700	49.200	180.400	178.400	179.900	72.300	117.400	42.600	16.000	14.000	13.000	2.562	-1.529	0.541	28.929	38.407	13.410	30.219	25.606
1762640265216.000	10000000	9218.000	16.600	2.000	-29.700	49.200	180.400	178.400	179.900	72.300	117.400	42.600	16.000	14.000	13.000	2.562	-1.529	0.541	28.694	38.593	13.832	30.108	25.606
1762640265216.000	10000000	9218.000	16.600	2.000	-29.700	49.200	180.400	178.400	179.900	72.200	117.400	42.600	16.000	14.000	13.000	2.562	-1.529	0.541	28.768	38.692	13.832	30.455	25.606
1762640265216.000	10000000	9218.000	16.600	2.000	-29.700	49.200	180.400	178.400	179.900	72.200	117.400	42.600	16.000	14.000	13.000	2.562	-1.529	0.541	28.756	38.767	14.055	30.232	25.606
