Time	source	RPM	VSS	Gear	STR	TPS	CLT1	CLT2	OilTemp	MAP	MAT	FuelPres	OilPres	AFR	BatV	AccelZ	AccelX	AccelY	FR_Shock	FL_Shock	RR_Shock	RL_Shock	expectVss
s																							
1762640396288.000	10000000	9629.000	17.000	2.000	-35.300	60.000	185.600	182.600	174.200	78.200	115.200	42.300	18.100	17.300	12.800	1.331	-1.702	0.433	27.577	40.057	16.065	35.182	26.747
1762640396288.000	10000000	9629.000	17.000	2.000	-35.300	60.000	185.600	182.600	174.200	78.200	115.200	42.300	18.100	17.300	12.800	1.331	-1.702	0.433	27.751	40.181	16.015	35.120	26.747
1762640396288.000	10000000	9629.000	17.000	2.000	-35.300	60.000	185.600	182.600	174.200	78.200	115.200	42.300	18.100	17.300	12.800	1.331	-1.702	0.433	27.788	40.206	15.866	35.045	26.747
1762640396288.000	10000000	9764.000	17.000	2.000	-35.300	60.100	185.600	182.600	174.200	78.300	115.200	42.300	18.100	17.300	12.800	1.331	-1.702	0.433	27.751	40.293	15.780	35.008	27.122
1762640396288.000	10000000	9764.000	17.000	2.000	-32.500	60.100	185.600	182.600	174.100	78.300	115.200	44.400	18.100	16.800	12.800	1.331	-1.702	0.433	27.788	40.541	15.693	35.020	27.122
1762640396288.000	10000000	9764.000	17.000	2.000	-32.500	60.100	185.600	182.600	174.100	78.300	115.200	44.400	18.100	16.800	12.800	1.331	-1.702	0.433	27.962	40.404	15.730	34.338	27.122
1762640003072.000	10000000	9760.000	17.000	2.000	-32.500	60.100	185.600	182.600	174.100	78.300	115.200	44.400	18.100	16.800	12.800	1.331	-1.702	0.433	28.073	40.169	15.842	34.115	27.111
1762640396288.000	10000000	9760.000	17.000	2.000	-32.500	60.100	185.600	182.600	174.100	78.300	115.200	44.400	18.100	16.800	12.800	1.331	-1.702	0.433	28.123	40.553	15.916	34.028	27.111
1762640396288.000	10000000	9760.000	17.000	2.000	-32.500	60.100	185.600	182.600	174.100	78.300	115.200	44.400	18.100	16.800	12.800	1.331	-1.702	0.433	28.210	40.553	15.879	33.867	27.111
1762640396288.000	10000000	9760.000	17.000	2.000	-32.500	60.100	185.600	182.600	174.100	78.300	115.200	44.400	18.100	16.800	12.800	1.331	-1.702	0.433	28.321	40.702	15.916	33.693	27.111
